age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,es_cliente_nuevo,tiene_doble_prestamo,duration_min,fecha_procesamiento
73,5,1,3,0,3443,0,0,1,4,11,1188,3,-1,0,3,1,1,0,19.8,2026-05-19 20:30:15
30,0,2,1,0,2568,0,0,0,4,11,959,1,100,4,1,1,0,0,15.983333333333333,2026-05-19 20:30:15
64,5,1,2,0,1644,0,0,1,7,11,965,4,-1,0,3,1,1,0,16.083333333333332,2026-05-19 20:30:15
36,9,1,2,0,1354,0,0,0,7,11,639,3,97,2,2,1,0,0,10.65,2026-05-19 20:30:15
55,0,1,1,0,602,0,0,0,7,11,722,1,98,5,2,1,0,0,12.033333333333333,2026-05-19 20:30:15
63,5,1,2,0,1795,0,0,0,7,11,556,1,-1,0,3,1,1,0,9.266666666666667,2026-05-19 20:30:15
52,9,1,1,0,0,1,0,0,7,11,547,1,294,1,0,1,0,0,9.116666666666667,2026-05-19 20:30:15
34,4,2,2,0,268,0,0,0,7,11,985,1,-1,0,3,1,1,0,16.416666666666668,2026-05-19 20:30:15
36,7,1,1,0,52,1,0,0,7,11,723,1,95,6,2,1,0,0,12.05,2026-05-19 20:30:15
31,4,2,2,0,924,0,0,0,7,11,572,1,94,3,2,1,0,0,9.533333333333333,2026-05-19 20:30:15
47,5,2,0,0,3033,0,0,0,8,11,652,1,-1,0,3,1,1,0,10.866666666666667,2026-05-19 20:30:15
50,0,1,2,0,6574,0,0,0,8,11,883,1,92,3,2,1,0,0,14.716666666666667,2026-05-19 20:30:15
70,5,0,1,0,0,0,0,0,8,11,537,1,-1,0,3,1,1,0,8.95,2026-05-19 20:30:15
18,8,2,3,0,108,0,0,0,8,11,448,1,-1,0,3,1,1,0,7.466666666666667,2026-05-19 20:30:15
33,6,1,1,0,409,0,0,0,8,11,435,1,97,4,2,1,0,0,7.25,2026-05-19 20:30:15
24,9,2,1,0,726,0,0,0,8,11,828,2,-1,0,3,1,1,0,13.8,2026-05-19 20:30:15
25,0,2,1,0,1871,0,0,0,8,11,610,1,96,1,2,1,0,0,10.166666666666666,2026-05-19 20:30:15
26,4,2,2,0,1094,1,0,0,8,11,297,1,-1,0,3,1,1,0,4.95,2026-05-19 20:30:15
32,4,2,2,0,2915,0,0,0,8,11,910,1,131,2,0,1,0,0,15.166666666666666,2026-05-19 20:30:15
25,8,2,3,0,480,0,0,0,8,11,315,1,-1,0,3,1,1,0,5.25,2026-05-19 20:30:15
58,4,1,2,0,1227,0,0,0,8,11,779,2,95,1,2,1,0,0,12.983333333333333,2026-05-19 20:30:15
42,4,1,2,0,1205,0,0,1,8,11,750,2,-1,0,3,1,1,0,12.5,2026-05-19 20:30:15
30,1,2,1,0,161,0,1,1,8,11,657,3,-1,0,3,1,1,0,10.95,2026-05-19 20:30:15
76,5,0,0,0,802,0,0,0,9,11,861,5,-1,0,3,1,1,0,14.35,2026-05-19 20:30:15
79,5,1,1,0,723,0,0,1,9,11,630,1,79,3,0,1,0,0,10.5,2026-05-19 20:30:15
70,5,1,0,0,6538,0,0,0,9,11,771,1,-1,0,3,1,1,0,12.85,2026-05-19 20:30:15
30,4,2,2,0,147,0,0,0,9,11,576,1,100,1,0,1,0,0,9.6,2026-05-19 20:30:15
60,5,1,1,0,0,0,0,0,9,11,787,1,-1,0,3,1,1,0,13.116666666666667,2026-05-19 20:30:15
51,10,1,1,0,1416,0,0,0,9,11,716,1,-1,0,3,1,1,0,11.933333333333334,2026-05-19 20:30:15
71,5,1,2,0,14220,1,0,0,9,11,774,1,-1,0,3,1,1,0,12.9,2026-05-19 20:30:15
31,4,2,2,0,12569,0,0,0,9,11,715,1,295,1,0,1,0,0,11.916666666666666,2026-05-19 20:30:15
32,0,2,1,0,555,1,0,0,9,11,715,1,-1,0,3,1,1,0,11.916666666666666,2026-05-19 20:30:15
34,4,1,2,0,158,0,0,0,9,11,635,2,132,4,0,1,0,0,10.583333333333334,2026-05-19 20:30:15
28,0,2,1,0,261,1,1,0,9,11,608,2,98,4,2,1,0,1,10.133333333333333,2026-05-19 20:30:15
45,4,1,2,0,786,0,0,0,10,11,1263,3,-1,0,3,1,1,0,21.05,2026-05-19 20:30:15
53,2,1,0,0,27,1,0,1,10,11,570,3,-1,0,3,1,1,0,9.5,2026-05-19 20:30:15
38,11,2,2,0,0,0,0,0,11,11,610,3,95,3,2,1,0,0,10.166666666666666,2026-05-19 20:30:15
56,0,2,1,0,2815,1,0,0,11,11,548,1,-1,0,3,1,1,0,9.133333333333333,2026-05-19 20:30:15
42,9,1,1,0,3082,0,0,0,11,11,643,1,-1,0,3,1,1,0,10.716666666666667,2026-05-19 20:30:15
47,9,1,1,0,1233,1,0,2,11,11,1338,1,100,2,1,1,0,0,22.3,2026-05-19 20:30:15
73,5,1,3,0,739,0,0,0,11,11,546,1,-1,0,3,1,1,0,9.1,2026-05-19 20:30:15
46,1,1,1,0,640,1,0,0,11,11,74,2,129,2,0,1,0,0,1.2333333333333334,2026-05-19 20:30:15
73,5,1,2,0,1843,0,0,0,11,11,59,2,-1,0,3,1,1,0,0.9833333333333333,2026-05-19 20:30:15
28,1,2,1,0,322,0,0,1,11,11,584,2,95,3,1,1,0,0,9.733333333333333,2026-05-19 20:30:15
46,4,1,2,0,7331,0,0,0,11,11,1064,4,95,2,1,1,0,0,17.733333333333334,2026-05-19 20:30:15
74,5,1,0,0,1765,0,0,1,11,11,649,2,-1,0,3,1,1,0,10.816666666666666,2026-05-19 20:30:15
71,5,0,2,1,1236,1,0,0,14,11,705,4,-1,0,3,1,1,0,11.75,2026-05-19 20:30:15
41,0,0,1,0,6046,1,1,1,14,11,490,2,-1,0,3,1,1,1,8.166666666666666,2026-05-19 20:30:15
73,5,1,0,0,934,0,0,0,14,11,1391,5,-1,0,3,1,1,0,23.183333333333334,2026-05-19 20:30:15
47,9,0,1,0,1013,0,0,0,15,11,453,1,92,3,0,1,0,0,7.55,2026-05-19 20:30:15
49,9,0,2,0,596,1,0,1,15,11,1136,1,-1,0,3,1,1,0,18.933333333333334,2026-05-19 20:30:15
40,0,1,1,0,4775,0,0,0,15,11,551,1,-1,0,3,1,1,0,9.183333333333334,2026-05-19 20:30:15
57,1,1,0,0,3109,0,0,0,15,11,66,2,105,2,2,1,0,0,1.1,2026-05-19 20:30:15
50,3,1,1,0,388,0,0,0,15,11,462,2,99,4,0,1,0,0,7.7,2026-05-19 20:30:15
34,1,1,1,0,262,0,0,0,15,11,1316,2,106,1,2,1,0,0,21.933333333333334,2026-05-19 20:30:15
56,7,1,1,0,654,0,0,0,15,11,1301,1,-1,0,3,1,1,0,21.683333333333334,2026-05-19 20:30:15
32,9,2,2,0,1855,0,0,0,15,11,227,2,134,1,1,1,0,0,3.783333333333333,2026-05-19 20:30:15
50,4,0,2,0,810,0,0,0,15,11,1338,1,103,3,2,1,0,0,22.3,2026-05-19 20:30:15
54,10,0,1,0,1664,0,0,0,15,11,59,1,105,3,2,1,0,0,0.9833333333333333,2026-05-19 20:30:15
26,4,2,2,0,362,0,0,0,15,11,1355,1,104,2,2,1,0,0,22.583333333333332,2026-05-19 20:30:15
40,9,1,2,0,1293,0,0,0,16,11,454,3,105,2,2,1,0,0,7.566666666666666,2026-05-19 20:30:15
29,4,2,2,0,874,1,0,0,16,11,381,1,103,1,2,1,0,0,6.35,2026-05-19 20:30:15
52,3,1,0,0,10943,0,0,0,16,11,651,1,-1,0,3,1,1,0,10.85,2026-05-19 20:30:15
38,9,1,1,0,4539,0,0,0,16,11,762,1,-1,0,3,1,1,0,12.7,2026-05-19 20:30:15
46,4,1,2,0,2817,0,0,0,17,11,937,1,-1,0,3,1,1,0,15.616666666666667,2026-05-19 20:30:15
26,4,2,2,0,1646,0,0,0,18,11,1317,5,-1,0,3,1,1,0,21.95,2026-05-19 20:30:15
25,4,2,2,0,808,0,0,0,18,11,619,2,114,2,0,1,0,0,10.316666666666666,2026-05-19 20:30:15
70,5,1,2,0,44,0,0,0,18,11,101,2,88,2,1,1,0,0,1.6833333333333333,2026-05-19 20:30:15
83,5,1,0,0,425,0,0,1,22,11,1191,1,92,2,2,1,0,0,19.85,2026-05-19 20:30:15
43,4,0,2,0,2367,0,0,0,22,11,1252,1,113,3,2,1,0,0,20.866666666666667,2026-05-19 20:30:15
45,1,1,1,0,10252,0,0,0,22,11,462,1,141,2,2,1,0,0,7.7,2026-05-19 20:30:15
37,0,2,2,0,1000,1,0,0,22,11,582,1,99,2,2,1,0,0,9.7,2026-05-19 20:30:15
71,5,0,1,0,4380,0,0,0,22,11,742,1,-1,0,3,1,1,0,12.366666666666667,2026-05-19 20:30:15
27,4,2,2,0,20585,0,0,0,23,11,658,1,100,1,2,1,0,0,10.966666666666667,2026-05-19 20:30:15
47,0,1,1,0,2601,0,0,0,24,11,611,1,-1,0,3,1,1,0,10.183333333333334,2026-05-19 20:30:15
42,4,0,2,0,238,0,0,0,25,11,1102,1,-1,0,3,1,1,0,18.366666666666667,2026-05-19 20:30:15
77,5,0,1,0,0,0,0,0,25,11,546,1,-1,0,3,1,1,0,9.1,2026-05-19 20:30:15
61,4,1,2,0,3371,0,0,0,28,11,658,2,-1,0,3,1,1,0,10.966666666666667,2026-05-19 20:30:15
57,4,1,2,0,10583,0,0,0,28,11,712,3,98,3,2,1,0,0,11.866666666666667,2026-05-19 20:30:15
34,4,1,2,0,16,1,0,1,29,11,681,1,119,1,1,1,0,0,11.35,2026-05-19 20:30:15
40,1,1,1,0,1451,0,0,0,30,11,156,1,121,1,2,1,0,0,2.6,2026-05-19 20:30:15
84,2,1,1,0,0,0,0,1,30,11,1421,2,-1,0,3,1,1,0,23.683333333333334,2026-05-19 20:30:15
26,8,2,1,0,132,0,0,0,1,10,508,1,119,1,2,1,0,0,8.466666666666667,2026-05-19 20:30:15
37,9,1,3,0,189,0,0,0,1,10,581,1,107,2,2,1,0,0,9.683333333333334,2026-05-19 20:30:15
47,4,1,2,0,288,0,0,0,1,10,11,1,-1,0,3,1,1,0,0.18333333333333332,2026-05-19 20:30:15
37,4,2,2,0,1027,1,0,0,1,10,297,1,119,1,0,1,0,0,4.95,2026-05-19 20:30:15
28,4,2,2,0,6784,0,0,0,1,10,892,1,115,3,1,1,0,0,14.866666666666667,2026-05-19 20:30:15
54,4,1,2,0,1464,0,0,0,2,10,508,2,94,1,2,1,0,0,8.466666666666667,2026-05-19 20:30:15
54,4,1,2,0,8295,0,0,0,2,10,1272,2,119,1,2,1,0,0,21.2,2026-05-19 20:30:15
61,5,1,1,0,2917,0,0,0,6,10,551,1,-1,0,3,1,1,0,9.183333333333334,2026-05-19 20:30:15
30,9,2,1,0,158,0,0,0,6,10,337,1,-1,0,3,1,1,0,5.616666666666666,2026-05-19 20:30:15
60,5,1,0,0,1588,0,0,0,6,10,1142,1,-1,0,3,1,1,0,19.033333333333335,2026-05-19 20:30:15
44,4,1,3,0,282,0,0,0,6,10,655,3,-1,0,3,1,1,0,10.916666666666666,2026-05-19 20:30:15
33,4,2,2,0,5437,0,0,0,7,10,526,1,58,3,0,1,0,0,8.766666666666667,2026-05-19 20:30:15
25,0,2,2,0,1185,0,0,0,7,10,649,1,114,1,0,1,0,0,10.816666666666666,2026-05-19 20:30:15
54,11,1,3,0,895,0,0,0,7,10,705,1,-1,0,3,1,1,0,11.75,2026-05-19 20:30:15
24,1,2,1,0,1857,1,0,0,8,10,355,1,92,5,1,1,0,0,5.916666666666667,2026-05-19 20:30:15
36,9,1,2,0,4596,1,0,0,8,10,576,2,175,2,2,1,0,0,9.6,2026-05-19 20:30:15
58,5,1,0,0,565,0,0,1,8,10,385,1,93,1,2,1,0,0,6.416666666666667,2026-05-19 20:30:15
33,4,2,2,0,1781,0,0,0,8,10,1013,2,183,1,2,1,0,0,16.883333333333333,2026-05-19 20:30:15
27,0,1,1,0,3415,0,0,0,9,10,618,3,184,1,2,1,0,0,10.3,2026-05-19 20:30:15
60,0,0,1,0,12039,0,0,1,12,10,611,1,187,1,2,1,0,0,10.183333333333334,2026-05-19 20:30:15
56,10,1,1,0,12,0,0,0,12,10,902,3,187,1,0,1,0,0,15.033333333333333,2026-05-19 20:30:15
25,9,2,1,0,139,0,1,0,12,10,301,1,-1,0,3,1,1,0,5.016666666666667,2026-05-19 20:30:15
21,8,2,1,0,2488,0,0,0,12,10,479,1,-1,0,3,1,1,0,7.983333333333333,2026-05-19 20:30:15
73,5,0,1,0,7111,1,0,0,12,10,348,1,-1,0,3,1,1,0,5.8,2026-05-19 20:30:15
67,4,0,2,0,361,0,0,0,13,10,791,2,-1,0,3,1,1,0,13.183333333333334,2026-05-19 20:30:15
51,2,0,2,0,2109,0,0,0,13,10,1208,2,-1,0,3,1,1,0,20.133333333333333,2026-05-19 20:30:15
48,4,1,2,0,1093,1,1,0,13,10,200,2,-1,0,3,1,1,1,3.3333333333333335,2026-05-19 20:30:15
35,4,2,2,0,2646,0,0,0,13,10,559,1,182,1,2,1,0,0,9.316666666666666,2026-05-19 20:30:15
61,6,0,2,0,6,1,0,0,13,10,546,1,182,2,2,1,0,0,9.1,2026-05-19 20:30:15
35,9,2,2,0,670,0,0,0,13,10,662,2,-1,0,3,1,1,0,11.033333333333333,2026-05-19 20:30:15
36,0,0,1,0,592,0,0,0,13,10,534,2,99,5,0,1,0,0,8.9,2026-05-19 20:30:15
83,5,2,0,0,1965,0,0,1,13,10,5,3,-1,0,3,1,1,0,0.08333333333333333,2026-05-19 20:30:15
50,4,1,0,0,313,0,0,1,14,10,1387,1,-1,0,3,1,1,0,23.116666666666667,2026-05-19 20:30:15
66,3,1,0,0,40,0,0,1,14,10,649,2,-1,0,3,1,1,0,10.816666666666666,2026-05-19 20:30:15
58,9,1,0,0,4198,0,0,0,15,10,824,5,246,5,0,1,0,0,13.733333333333333,2026-05-19 20:30:15
30,4,2,2,0,536,0,0,0,15,10,589,1,105,1,2,1,0,0,9.816666666666666,2026-05-19 20:30:15
54,1,1,0,0,1311,0,0,1,15,10,872,3,184,3,0,1,0,0,14.533333333333333,2026-05-19 20:30:15
26,0,2,1,0,766,0,0,0,15,10,841,2,-1,0,3,1,1,0,14.016666666666667,2026-05-19 20:30:15
43,7,1,0,0,2557,1,0,1,15,10,438,3,183,5,2,1,0,0,7.3,2026-05-19 20:30:15
40,10,2,2,0,79,0,0,0,15,10,967,1,135,1,0,1,0,0,16.116666666666667,2026-05-19 20:30:15
57,4,1,2,0,1318,0,0,0,16,10,140,1,185,2,0,1,0,0,2.3333333333333335,2026-05-19 20:30:15
75,5,1,1,0,3771,0,0,1,16,10,492,1,183,1,0,1,0,0,8.2,2026-05-19 20:30:15
77,5,1,2,0,0,0,0,0,16,10,1270,1,60,1,2,1,0,0,21.166666666666668,2026-05-19 20:30:15
31,4,1,2,0,6138,0,0,0,16,10,389,2,119,5,0,1,0,0,6.483333333333333,2026-05-19 20:30:15
22,7,2,1,0,129,0,0,0,16,10,607,1,-1,0,3,1,1,0,10.116666666666667,2026-05-19 20:30:15
50,4,1,2,0,469,0,0,0,16,10,453,1,183,1,2,1,0,0,7.55,2026-05-19 20:30:15
27,4,1,2,0,893,0,0,0,16,10,389,2,-1,0,3,1,1,0,6.483333333333333,2026-05-19 20:30:15
73,5,1,3,0,519,0,0,1,16,10,816,1,57,1,0,1,0,0,13.6,2026-05-19 20:30:15
37,7,1,1,0,4017,0,0,0,16,10,401,1,-1,0,3,1,1,0,6.683333333333334,2026-05-19 20:30:15
44,9,2,2,0,643,0,0,0,16,10,691,1,143,3,0,1,0,0,11.516666666666667,2026-05-19 20:30:15
40,9,1,1,0,2338,0,0,0,16,10,1130,2,-1,0,3,1,1,0,18.833333333333332,2026-05-19 20:30:15
61,4,1,2,0,0,0,0,0,16,10,290,2,-1,0,3,1,1,0,4.833333333333333,2026-05-19 20:30:15
61,9,0,1,0,6481,0,0,0,19,10,255,1,-1,0,3,1,1,0,4.25,2026-05-19 20:30:15
47,1,1,1,0,820,0,0,0,19,10,1409,1,-1,0,3,1,1,0,23.483333333333334,2026-05-19 20:30:15
47,7,2,3,0,1784,0,0,0,19,10,760,2,-1,0,3,1,1,0,12.666666666666666,2026-05-19 20:30:15
76,3,0,0,0,1411,0,0,1,19,10,574,2,187,3,2,1,0,0,9.566666666666666,2026-05-19 20:30:15
30,8,2,2,0,7529,0,0,0,19,10,696,1,-1,0,3,1,1,0,11.6,2026-05-19 20:30:15
39,9,1,2,0,206,0,0,0,20,10,360,2,195,2,2,1,0,0,6.0,2026-05-19 20:30:15
72,5,1,0,0,1388,0,0,1,20,10,904,1,-1,0,3,1,1,0,15.066666666666666,2026-05-19 20:30:15
77,5,1,3,0,1807,0,0,1,20,10,747,1,-1,0,3,1,1,0,12.45,2026-05-19 20:30:15
36,9,1,1,0,480,0,0,0,20,10,549,1,-1,0,3,1,1,0,9.15,2026-05-19 20:30:15
65,5,1,1,0,571,1,0,0,20,10,720,1,183,2,2,1,0,0,12.0,2026-05-19 20:30:15
54,9,1,1,0,3994,0,1,0,20,10,994,2,187,2,2,1,0,0,16.566666666666666,2026-05-19 20:30:15
46,0,2,1,0,1693,1,0,0,20,10,808,1,-1,0,3,1,1,0,13.466666666666667,2026-05-19 20:30:15
28,4,2,2,0,80,0,0,0,20,10,1084,2,146,2,0,1,0,0,18.066666666666666,2026-05-19 20:30:15
61,4,1,2,0,267,0,0,0,21,10,506,3,184,1,2,1,0,0,8.433333333333334,2026-05-19 20:30:15
53,3,1,0,0,2581,0,0,0,21,10,1250,1,189,1,0,1,0,0,20.833333333333332,2026-05-19 20:30:15
27,8,2,2,0,1134,0,0,0,21,10,1247,1,183,4,2,1,0,0,20.783333333333335,2026-05-19 20:30:15
55,10,0,1,0,309,0,0,0,21,10,852,2,184,1,2,1,0,0,14.2,2026-05-19 20:30:15
33,4,2,2,0,6807,0,0,0,21,10,903,2,184,1,2,1,0,0,15.05,2026-05-19 20:30:15
87,5,0,0,0,6746,0,0,1,21,10,1165,1,-1,0,3,1,1,0,19.416666666666668,2026-05-19 20:30:15
57,4,1,2,0,375,0,0,0,21,10,285,1,-1,0,3,1,1,0,4.75,2026-05-19 20:30:15
33,6,2,2,0,658,1,0,0,21,10,668,1,208,1,2,1,0,0,11.133333333333333,2026-05-19 20:30:15
51,9,1,1,0,371,1,1,0,21,10,645,1,-1,0,3,1,1,1,10.75,2026-05-19 20:30:15
76,5,0,0,0,2693,0,0,0,21,10,66,2,-1,0,3,1,1,0,1.1,2026-05-19 20:30:15
19,8,2,1,0,329,0,0,0,22,10,601,2,-1,0,3,1,1,0,10.016666666666667,2026-05-19 20:30:15
33,0,1,2,0,79,1,0,0,22,10,596,2,335,2,0,1,0,0,9.933333333333334,2026-05-19 20:30:15
55,4,0,2,0,0,0,0,0,22,10,733,5,-1,0,3,1,1,0,12.216666666666667,2026-05-19 20:30:15
31,1,2,3,0,6281,0,0,0,22,10,606,1,128,3,1,1,0,0,10.1,2026-05-19 20:30:15
92,5,1,3,0,775,0,0,0,22,10,678,3,-1,0,3,1,1,0,11.3,2026-05-19 20:30:15
30,9,2,2,0,411,0,0,0,22,10,233,3,149,2,0,1,0,0,3.8833333333333333,2026-05-19 20:30:15
68,5,2,2,0,2144,0,0,0,22,10,632,1,184,2,2,1,0,0,10.533333333333333,2026-05-19 20:30:15
41,9,2,2,0,431,0,0,0,22,10,268,1,107,2,2,1,0,0,4.466666666666667,2026-05-19 20:30:15
29,6,1,1,0,123,0,1,0,22,10,594,1,184,3,2,1,0,0,9.9,2026-05-19 20:30:15
27,1,2,1,0,3792,0,0,0,22,10,894,1,183,2,2,1,0,0,14.9,2026-05-19 20:30:15
78,5,1,3,0,4807,0,0,1,22,10,4,4,-1,0,3,1,1,0,0.06666666666666667,2026-05-19 20:30:15
82,5,1,0,0,8603,0,0,0,22,10,667,3,107,1,2,1,0,0,11.116666666666667,2026-05-19 20:30:15
29,9,2,2,0,2178,0,0,0,22,10,610,2,139,1,1,1,0,0,10.166666666666666,2026-05-19 20:30:15
76,5,1,2,0,2991,0,0,0,22,10,715,1,183,1,2,1,0,0,11.916666666666666,2026-05-19 20:30:15
38,4,1,2,0,4174,0,0,0,23,10,706,2,184,5,0,1,0,0,11.766666666666667,2026-05-19 20:30:15
60,9,1,1,0,10925,0,0,0,23,10,624,3,185,1,2,1,0,0,10.4,2026-05-19 20:30:15
33,7,0,1,0,2411,1,0,0,23,10,250,1,161,1,0,1,0,0,4.166666666666667,2026-05-19 20:30:15
43,1,1,1,0,14646,0,0,0,23,10,546,1,-1,0,3,1,1,0,9.1,2026-05-19 20:30:15
61,5,1,1,0,86,0,0,0,23,10,365,1,-1,0,3,1,1,0,6.083333333333333,2026-05-19 20:30:15
43,9,2,3,0,11115,0,0,0,23,10,862,1,74,2,2,1,0,0,14.366666666666667,2026-05-19 20:30:15
57,4,1,0,0,6900,0,0,0,23,10,604,4,185,2,0,1,0,0,10.066666666666666,2026-05-19 20:30:15
33,4,1,2,0,5878,0,0,0,23,10,820,1,430,2,0,1,0,0,13.666666666666666,2026-05-19 20:30:15
77,4,1,3,0,1780,1,0,0,23,10,559,2,183,3,2,1,0,0,9.316666666666666,2026-05-19 20:30:15
35,9,2,1,0,183,0,0,0,23,10,639,1,52,4,0,1,0,0,10.65,2026-05-19 20:30:15
59,5,1,0,0,3648,0,0,1,23,10,606,2,126,3,2,1,0,0,10.1,2026-05-19 20:30:15
76,5,1,1,0,4112,0,0,1,23,10,640,2,-1,0,3,1,1,0,10.666666666666666,2026-05-19 20:30:15
73,5,1,0,0,542,0,0,0,26,10,727,1,180,5,0,1,0,0,12.116666666666667,2026-05-19 20:30:15
81,5,1,0,0,243,0,0,0,27,10,255,1,-1,0,3,1,1,0,4.25,2026-05-19 20:30:15
41,11,2,3,0,942,0,0,0,27,10,332,1,188,1,2,1,0,0,5.533333333333333,2026-05-19 20:30:15
57,9,1,1,0,254,0,0,0,27,10,539,1,-1,0,3,1,1,0,8.983333333333333,2026-05-19 20:30:15
28,9,2,3,0,0,1,0,0,27,10,1389,1,267,1,0,1,0,0,23.15,2026-05-19 20:30:15
38,1,2,1,0,0,0,0,0,27,10,656,1,75,3,0,1,0,0,10.933333333333334,2026-05-19 20:30:15
52,7,1,1,0,992,1,0,0,27,10,805,1,515,1,0,1,0,0,13.416666666666666,2026-05-19 20:30:15
22,8,2,1,0,23,0,0,0,27,10,297,1,-1,0,3,1,1,0,4.95,2026-05-19 20:30:15
53,11,1,0,0,732,0,0,0,27,10,1175,2,-1,0,3,1,1,0,19.583333333333332,2026-05-19 20:30:15
60,0,1,3,0,4629,1,0,0,27,10,1027,1,-1,0,3,1,1,0,17.116666666666667,2026-05-19 20:30:15
56,4,1,1,0,0,0,0,0,27,10,657,1,111,8,1,1,0,0,10.95,2026-05-19 20:30:15
38,3,0,1,0,70,0,0,0,27,10,604,3,148,1,2,1,0,0,10.066666666666666,2026-05-19 20:30:15
44,4,2,2,0,5063,0,0,0,27,10,798,2,-1,0,3,1,1,0,13.3,2026-05-19 20:30:15
69,5,0,1,0,4572,0,0,1,27,10,348,2,56,1,1,1,0,0,5.8,2026-05-19 20:30:15
36,8,2,2,0,129,0,0,0,27,10,365,1,-1,0,3,1,1,0,6.083333333333333,2026-05-19 20:30:15
75,6,1,3,0,4984,0,0,1,28,10,899,1,-1,0,3,1,1,0,14.983333333333333,2026-05-19 20:30:15
65,5,1,0,0,1004,0,0,0,28,10,745,1,-1,0,3,1,1,0,12.416666666666666,2026-05-19 20:30:15
64,5,1,1,0,4787,0,0,0,28,10,891,1,-1,0,3,1,1,0,14.85,2026-05-19 20:30:15
30,0,2,1,0,914,1,0,0,28,10,916,3,272,1,0,1,0,0,15.266666666666667,2026-05-19 20:30:15
57,3,1,2,0,2326,0,0,0,28,10,539,1,194,1,2,1,0,0,8.983333333333333,2026-05-19 20:30:15
31,4,1,2,0,81,1,0,0,29,10,432,2,-1,0,3,1,1,0,7.2,2026-05-19 20:30:15
36,4,1,2,0,203,0,0,0,29,10,307,1,-1,0,3,1,1,0,5.116666666666666,2026-05-19 20:30:15
64,4,1,2,0,3951,0,0,0,29,10,432,1,-1,0,3,1,1,0,7.2,2026-05-19 20:30:15
54,9,1,3,0,240,1,0,0,29,10,325,1,-1,0,3,1,1,0,5.416666666666667,2026-05-19 20:30:15
26,0,2,1,0,338,0,0,0,29,10,543,1,188,2,3,1,0,0,9.05,2026-05-19 20:30:15
51,6,2,1,0,0,0,0,0,29,10,455,2,-1,0,3,1,1,0,7.583333333333333,2026-05-19 20:30:15
72,5,1,1,0,0,0,0,0,29,10,500,3,-1,0,3,1,1,0,8.333333333333334,2026-05-19 20:30:15
30,4,1,2,0,944,0,0,0,29,10,599,2,-1,0,3,1,1,0,9.983333333333333,2026-05-19 20:30:15
60,1,1,0,0,5,0,0,0,29,10,780,1,-1,0,3,1,1,0,13.0,2026-05-19 20:30:15
30,4,2,2,0,697,0,0,0,29,10,551,3,80,5,2,1,0,0,9.183333333333334,2026-05-19 20:30:15
66,5,1,2,0,1948,0,0,0,29,10,59,2,269,2,0,1,0,0,0.9833333333333333,2026-05-19 20:30:15
50,9,1,1,0,3654,0,0,0,29,10,551,2,78,2,1,1,0,0,9.183333333333334,2026-05-19 20:30:15
47,4,2,2,0,551,0,0,0,29,10,211,1,-1,0,3,1,1,0,3.5166666666666666,2026-05-19 20:30:15
80,5,1,0,0,997,0,0,0,29,10,1162,2,86,1,1,1,0,0,19.366666666666667,2026-05-19 20:30:15
61,4,1,2,0,477,1,0,0,29,10,751,1,520,1,1,1,0,0,12.516666666666667,2026-05-19 20:30:15
47,4,1,2,0,3663,0,0,0,29,10,805,2,213,3,2,1,0,0,13.416666666666666,2026-05-19 20:30:15
30,9,2,1,0,853,0,0,0,29,10,636,1,148,1,0,1,0,0,10.6,2026-05-19 20:30:15
21,8,2,0,0,8278,0,0,0,29,10,828,1,-1,0,3,1,1,0,13.8,2026-05-19 20:30:15
62,4,1,2,0,7458,0,0,0,30,10,548,2,-1,0,3,1,1,0,9.133333333333333,2026-05-19 20:30:15
26,9,2,1,0,44,0,0,0,30,10,553,1,-1,0,3,1,1,0,9.216666666666667,2026-05-19 20:30:15
36,1,1,1,0,1193,0,0,0,30,10,1045,1,-1,0,3,1,1,0,17.416666666666668,2026-05-19 20:30:15
87,5,1,0,0,230,0,0,0,30,10,337,1,-1,0,3,1,1,0,5.616666666666666,2026-05-19 20:30:15
61,5,1,0,0,8729,0,0,0,30,10,867,1,-1,0,3,1,1,0,14.45,2026-05-19 20:30:15
70,5,1,1,0,2384,0,0,0,30,10,511,2,-1,0,3,1,1,0,8.516666666666667,2026-05-19 20:30:15
60,4,1,2,0,3401,0,0,0,30,10,653,1,270,1,0,1,0,0,10.883333333333333,2026-05-19 20:30:15
41,7,1,2,0,881,0,0,0,30,10,606,3,-1,0,3,1,1,0,10.1,2026-05-19 20:30:15
22,8,2,1,0,1522,0,0,0,30,10,741,2,-1,0,3,1,1,0,12.35,2026-05-19 20:30:15
60,5,0,1,0,4243,0,0,0,30,10,796,2,-1,0,3,1,1,0,13.266666666666667,2026-05-19 20:30:15
54,9,1,1,0,473,0,1,0,2,9,484,1,81,1,0,1,0,0,8.066666666666666,2026-05-19 20:30:15
35,6,2,2,0,5462,0,0,0,2,9,498,1,186,1,2,1,0,0,8.3,2026-05-19 20:30:15
59,4,1,1,0,4412,0,0,0,2,9,426,2,-1,0,3,1,1,0,7.1,2026-05-19 20:30:15
29,8,2,3,0,10332,0,0,0,2,9,844,3,-1,0,3,1,1,0,14.066666666666666,2026-05-19 20:30:15
48,4,1,1,0,0,1,1,0,3,9,206,1,351,2,0,1,0,1,3.433333333333333,2026-05-19 20:30:15
